2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20190130mouse1_OD_L_4_90_0000056_Structure_0001 RA1.TIFF.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221013mouse8_OD_R_4_0_0000037_Structure_0003.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180510IVT_mouse3_OD_L_4_90_0000026_Structure_0001 RA1.TIFF.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse7_OD_R_4_0_0000016_Structure_0004.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220929mouse1_OD_R_4_0_0000009_Structure_0004.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse9_OD_R_4_0_0000009_Structure_0001.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220505mouse8_OD_R_4_0_0000134_Structure_0001.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse9_OD_R_4_0_0000002_Structure_0004.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse9_OD_R_4_0_0000037_Structure_0003.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220823mouse6_OD_L_4_90_0000096_Structure_0001.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse10_OD_R_4_0_0000009_Structure_0004.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse8_OD_R_4_0_0000072_Structure_0002.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse12_OD_R_4_0_0000016_Structure_0003.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220809mouse5_OD_L_4_90_0000076_Structure_0001.png
3,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180801mouse17_OD_L_4_90_0000206_Structure_0001 RA42.TIFF.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220816mouse2_OD_L_4_90_0000110_Structure_0001.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220505mouse2_OD_R_4_0_0000081_Structure_0001.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse1_OD_R_4_0_0000072_Structure_0004.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180312IVI_mouse5_OD_L_4_90_0000023_Structure_0001 RA7.TIFF.png
4,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220823mouse6_OD_L_4_90_0000026_Structure_0001.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221115mouse5_OD_R_4_0_0000037_Structure_0002.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220823mouse9_OD_L_4_90_0000078_Structure_0001.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse14_OD_R_4_0_0000030_Structure_0001.png
3,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20181127mouse9_OD_L_4_90_0000056_Structure_0001 RA3.TIFF.png
3,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180801mouse12_OD_L_4_90_0000016_Structure_0001 RA1.TIFF.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220505mouse8_OD_R_4_0_0000049_Structure_0004.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220929mouse6_OD_R_4_0_0000030_Structure_0004.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse4_OD_R_4_0_0000080_Structure_0002.png
3,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180611IVT_D14_m5_OD_L_4_90_0000050_Structure_0001 RA14.TIFF.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20181114mouse7_OD_L_4_90_0000053_Structure_0001 RA6.TIFF.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse8_OD_R_4_0_0000016_Structure_0003.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse8_OD_R_4_0_0000023_Structure_0004.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse10_OD_R_4_0_0000023_Structure_0002.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse4_OD_R_4_0_0000052_Structure_0004.png
3,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180829mouse5_OD_L_4_90_0000016_Structure_0001 RA1.TIFF.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse13_OD_R_4_0_0000030_Structure_0003.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220823mouse8_OD_L_4_90_0000076_Structure_0001.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse2_OD_R_4_0_0000002_Structure_0004.png
3,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180306IVI_mouse5_OD_L_4_90_0000040_Structure_0001 RA2.TIFF.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220929mouse4_OD_R_4_0_0000016_Structure_0001.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse1_OD_R_4_0_0000009_Structure_0004.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220825mouse5_OD_R_4_0_0000037_Structure_0002.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220929mouse1_OD_R_4_0_0000023_Structure_0002.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221013mouse5_OD_R_4_0_0000037_Structure_0002.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180315Rag2mouse7_OD_L_4_90_0000173_Structure_0001 RA5.TIFF.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220825mouse1_OD_R_4_0_0000051_Structure_0002.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220922mouse3_OD_R_4_0_0000009_Structure_0002.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221115mouse7_OD_R_4_0_0000009_Structure_0001.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse15_OD_R_4_0_0000023_Structure_0001.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221115mouse9_OD_R_4_0_0000023_Structure_0003.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180306IVI_mouse2_OD_L_4_90_0000040_Structure_0001 RA2.TIFF.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse2_OD_R_4_0_0000002_Structure_0003.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220825mouse10_OD_R_4_0_0000002_Structure_0002.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse2_OD_R_4_0_0000037_Structure_0004.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220929mouse9_OD_R_4_0_0000037_Structure_0004.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse5_OD_R_4_0_0000031_Structure_0001.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220929mouse7_OD_R_4_0_0000023_Structure_0004.png
3,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180626IVT_D1_m3_OD_L_4_90_0000013_Structure_0001 RA1.TIFF.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220929mousse2_OD_R_4_0_0000030_Structure_0001.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse1_OD_R_4_0_0000009_Structure_0003.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse9_OD_R_4_0_0000030_Structure_0004.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220505mouse3_OD_R_4_0_0000055_Structure_0004.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180611IVT_D7_m5_OD_L_4_90_0000050_Structure_0001 RA7.TIFF.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220825mouse3_OD_R_4_0_0000037_Structure_0004.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221013mouse1_OD_R_4_0_0000044_Structure_0001.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse2_OD_R_4_0_0000079_Structure_0003.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180312IVI_mouse2_OD_L_4_90_0000023_Structure_0001 RA7.TIFF.png
3,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220505mouse8_OD_R_4_0_0000029_Structure_0004.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse11_OD_R_4_0_0000030_Structure_0002.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221013mouse10_OD_R_4_0_0000009_Structure_0003.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse1_OD_R_4_0_0000051_Structure_0001.png
3,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180131mouse4_OD_L_4_90_0000087_Structure_0001 RA1.TIFF.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220825mouse9_OD_R_4_0_0000023_Structure_0003.png
4,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220809mouse5_OD_L_4_90_0000016_Structure_0001.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180801mouse15_OD_L_4_90_0000016_Structure_0001 RA1.TIFF.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20230508mouse20_OD_R_4_0_0000009_Structure_0003 D1.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221013mouse7_OD_R_4_0_0000009_Structure_0001.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse5_OD_R_4_0_0000002_Structure_0001.png
3,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180516IVT_D21_m4_OD_L_4_90_0000050_Structure_0001 RA20.TIFF.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse15_OD_R_4_0_0000009_Structure_0004 D7.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220929mouse7_OD_R_4_0_0000009_Structure_0002.png
3,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180521IVT_D1_m1_OD_L_4_90_0000050_Structure_0001 RA1.TIFF.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse1_OD_R_4_0_0000030_Structure_0001.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221115mouose4_OD_R_4_0_0000016_Structure_0001.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse4_OD_R_4_0_0000023_Structure_0001.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221013mouse8_OD_R_4_0_0000002_Structure_0003.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221013mouse6_OD_R_4_0_0000016_Structure_0003.png
4,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220816mouse3_OD_L_4_90_0000026_Structure_0001.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse13_OD_R_4_0_0000002_Structure_0003.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220922mouse3_OD_R_4_0_0000023_Structure_0004.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20181127mouse7_OD_L_4_90_0000036_Structure_0001 RA2.TIFF.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse1_OD_R_4_0_0000065_Structure_0001.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221115mouse1_OD_R_4_0_0000016_Structure_0001.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220505mouse6_OD_R_4_0_0000002_Structure_0001.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221115mouse7_OD_R_4_0_0000030_Structure_0003.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20190207mouse2_OD_L_4_90_0000006_Structure_0001 RA-7.TIFF.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180829mouse2_OD_L_4_90_0000006_Structure_0001 RA1.TIFF.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221013mouse2_OD_R_4_0_0000016_Structure_0004.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220929mouse6_OD_R_4_0_0000002_Structure_0004.png
4,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180306IVI_mouse1_OD_L_4_90_0000013_Structure_0001 RA1.TIFF.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220825mouse2_OD_R_4_0_0000016_Structure_0004.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse9_OD_R_4_0_0000051_Structure_0004.png
4,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220809mouse1_OD_L_4_90_0000006_Structure_0001.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220809mouse12_OD_L_4_90_0000056_Structure_0001.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221115mouse8_OD_R_4_0_0000002_Structure_0003.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220823mouse9_OD_L_4_90_0000108_Structure_0001.png
3,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180517IVT_D7_m3_OD_L_4_90_0000023_Structure_0001 RA1.TIFF.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221115mouse6_OD_R_4_0_0000016_Structure_0003.png
4,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180516IVT_D21_m4_OD_L_4_90_0000023_Structure_0001 RA2.TIFF.png
3,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221115mouse6_OD_R_4_0_0000002_Structure_0003.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse9_OD_R_4_0_0000058_Structure_0004.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse8_OD_R_4_0_0000065_Structure_0003.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221115mouse8_OD_R_4_0_0000016_Structure_0003.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220809mouse10_OD_L_4_90_0000036_Structure_0001.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220929mouse6_OD_R_4_0_0000016_Structure_0004.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221013mouse2_OD_R_4_0_0000002_Structure_0004.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220809mouse3_OD_L_4_90_0000066_Structure_0001.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221013mouse4_OD_R_4_0_0000037_Structure_0002.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220825mouse2_OD_R_4_0_0000002_Structure_0004.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20181009mouse5_OD_L_4_90_0000016_Structure_0001 RA1.TIFF.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse8_OD_R_4_0_0000030_Structure_0003.png
4,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180531mouse6_OD_L_4_90_0000006_Structure_0001 RA1.TIFF.png
3,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221115mouse2_OD_R_4_0_0000002_Structure_0004.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse4_OD_R_4_0_0000059_Structure_0002.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220922mouse3_OD_R_4_0_0000037_Structure_0004.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221115mouse9_OD_R_4_0_0000030_Structure_0003.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220505mouse8_OD_R_4_0_0000002_Structure_0001.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse15_OD_R_4_0_0000009_Structure_0001 D2.png
4,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180801mouse17_OD_L_4_90_0000036_Structure_0001 RA2.TIFF.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220929mouse9_OD_R_4_0_0000009_Structure_0002.png
3,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220823mouse7_OD_L_4_90_0000046_Structure_0001.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20190114mouse7_OD_L_4_90_0000016_Structure_0001 RA1.TIFF.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20190409mouse3_OD_L_4_90_0000016_Structure_0001 RA1.TIFF.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220929mouse4_OD_R_4_0_0000030_Structure_0001.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20181114mouse8_OD_L_4_90_0000053_Structure_0001 RA6.TIFF.png
3,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180516IVT_D21_m5_OD_L_4_90_0000050_Structure_0001 RA20.TIFF.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221013mouse3_OD_R_4_0_0000009_Structure_0002.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220505mouse2_OD_R_4_0_0000107_Structure_0001.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse4_OD_R_4_0_0000009_Structure_0003.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221013mouse6_OD_R_4_0_0000002_Structure_0003.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221013mouse8_OD_R_4_0_0000016_Structure_0003.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220825mouse3_OD_R_4_0_0000009_Structure_0002.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse4_OD_R_4_0_0000037_Structure_0001.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20230508mouse20_OD_R_4_0_0000009_Structure_0001 D7.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220825mouse9_OD_R_4_0_0000009_Structure_0001.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220825mouse9_OD_R_4_0_0000037_Structure_0003.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221013mouse7_OD_R_4_0_0000023_Structure_0003.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220505mouse8_OD_R_4_0_0000075_Structure_0004.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse5_OD_R_4_0_0000016_Structure_0001.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220505mouse4_OD_R_4_0_0000120_Structure_0004.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse12_OD_R_4_0_0000009_Structure_0001.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220809mouse14_OD_L_4_90_0000026_Structure_0001.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse12_OD_R_4_0_0000037_Structure_0003.png
4,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180611IVT_D1_m4_OD_L_4_90_0000023_Structure_0001 RA1.TIFF.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220505mouse2_OD_R_4_0_0000002_Structure_0002.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20181127mouse6_OD_L_4_90_0000046_Structure_0001 RA3.TIFF.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180801mouse16_OD_L_4_90_0000066_Structure_0001 RA3.TIFF.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221013mouse3_OD_R_4_0_0000023_Structure_0004.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220929mouse7_OD_R_4_0_0000037_Structure_0004.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse2_OD_R_4_0_0000023_Structure_0004.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220929mouse9_OD_R_4_0_0000023_Structure_0004.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse2_OD_R_4_0_0000016_Structure_0003.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220825mouse10_OD_R_4_0_0000016_Structure_0002.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220816mouse5_OD_L_4_90_0000056_Structure_0001.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse7_OD_R_4_0_0000030_Structure_0004.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220825mouse3_OD_R_4_0_0000023_Structure_0004.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220505mouse2_OD_R_4_0_0000042_Structure_0001.png
4,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180801mouse7_OD_L_4_90_0000036_Structure_0001 RA2.TIFF.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220505mouse3_OD_R_4_0_0000009_Structure_0004.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220809mouse9_OD_L_4_90_0000026_Structure_0001.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221115mouse9_OD_R_4_0_0000009_Structure_0001.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221115mouse7_OD_R_4_0_0000023_Structure_0003.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220809mouse13_OD_L_4_90_0000056_Structure_0001.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220505mouse8_OD_R_4_0_0000002_Structure_0004.png
4,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180321mouse1_OD_L_4_90_0000023_Structure_0001 RA1.TIFF.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221115mouse9_OD_R_4_0_0000023_Structure_0002.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse15_OD_R_4_0_0000009_Structure_0001 D7.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20190107mouse4_OD_L_4_90_0000006_Structure_0001 RA-7.TIFF.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220922mouse3_OD_R_4_0_0000009_Structure_0003.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221115mouse2_OD_R_4_0_0000002_Structure_0001.png
3,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180305IVI_mouse1_OD_L_4_90_0000050_Structure_0001 RA20.TIFF.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220922mouse3_OD_R_4_0_0000037_Structure_0001.png
3,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180516IVT_D21_m2_OD_L_4_90_0000050_Structure_0001 RA20.TIFF.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220809mouse10_OD_L_4_90_0000046_Structure_0001.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220825mouse1_OD_R_4_0_0000051_Structure_0003.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220505mouse2_OD_R_4_0_0000107_Structure_0004.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse4_OD_R_4_0_0000037_Structure_0004.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180315Rag2mouse7_OD_L_4_90_0000097_Structure_0001 RA2.TIFF.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20230508mouse20_OD_R_4_0_0000009_Structure_0002 D1.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse1_OD_R_4_0_0000009_Structure_0002.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse2_OD_R_4_0_0000002_Structure_0002.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220825mouse10_OD_R_4_0_0000002_Structure_0003.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20190114mouse9_OD_L_4_90_0000006_Structure_0001 RA1.TIFF.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220929mouse4_OD_R_4_0_0000030_Structure_0004.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221013mouse10_OD_R_4_0_0000009_Structure_0002.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse9_OD_R_4_0_0000058_Structure_0001.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180529mouse1_OD_L_4_90_0000079_Structure_0001 RA4.TIFF.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse11_OD_R_4_0_0000030_Structure_0003.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse2_OD_R_4_0_0000079_Structure_0002.png
4,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180801mouse16_OD_L_4_90_0000046_Structure_0001 RA2.TIFF.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20190130mouse9_OD_L_4_90_0000026_Structure_0001 RA-7.TIFF.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220825mouse2_OD_R_4_0_0000002_Structure_0001.png
4,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180306IVI_mouse4_OD_L_4_90_0000050_Structure_0001 RA2.TIFF.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221013mouse2_OD_R_4_0_0000002_Structure_0001.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220929mouse6_OD_R_4_0_0000016_Structure_0001.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220825mouse9_OD_R_4_0_0000023_Structure_0002.png
3,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180517IVT_D7_m5_OD_L_4_90_0000023_Structure_0001 RA1.TIFF.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220825mouse3_OD_R_4_0_0000023_Structure_0001.png
0.5,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221013mouse6_OD_R_4_0_0000016_Structure_0002.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221215mouse7_OD_R_4_0_0000030_Structure_0001.png
4,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180412IVT_mouse1_OD_L_4_90_0000023_Structure_0001 RA1.TIFF.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220505mouse2_OD_R_4_0_0000042_Structure_0004.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221013mouse8_OD_R_4_0_0000002_Structure_0002.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220929mouse7_OD_R_4_0_0000037_Structure_0001.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221013mouse3_OD_R_4_0_0000023_Structure_0001.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220929mouse7_OD_R_4_0_0000009_Structure_0003.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220816mouse1_OD_L_4_90_0000086_Structure_0001.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180514IVT_D14_m3_OD_L_4_90_0000023_Structure_0001 RA2.TIFF.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220706mouse2_OD_R_4_0_0000023_Structure_0001.png
0,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20220929mouse9_OD_R_4_0_0000023_Structure_0001.png
1,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20180315Rag2mouse1_OD_L_4_90_0000084_Structure_0001 RA2.TIFF.png
2,/data/yue/pepple/data_2024/AC_imgs_r512_c512/20221115mouse9_OD_R_4_0_0000009_Structure_0004.png
